"","Date","BTC","XRP","ETH","LTC","BNB","ADA"
"37","2017-12-16",0.101118770674853,0.0032545118166154,0.0171831695532259,-0.00269200651658741,0.167286012787308,0.895679425859735
"38","2017-12-17",-0.0182895977334806,-0.0399081516710122,0.0341362903182529,0.0660496969306339,0.234116171631312,0.267742453634488
"39","2017-12-18",-0.00138978312894877,0.0687030970693305,0.103711999012588,0.124300734332765,-0.0244705318306258,0.0101108943083092
"40","2017-12-19",-0.0699741581991303,0.0165080735399348,0.0404935250207696,-0.0225570638243354,0.0314253407765521,0.0252316682040454
"41","2017-12-20",-0.0648095349877224,-0.0193274751439798,-0.00935750338187857,-0.101732147663516,-0.106368249046584,-0.0849318523621565
"42","2017-12-21",-0.0494267072486462,0.537519781845549,0.00241365253760129,0.00902992483635923,0.000734127865755108,-0.0170728847621417
"43","2017-12-22",-0.124730305021892,-0.0459155449013462,-0.178065514018761,-0.165468616738974,-0.162907021415017,-0.147956162067255
"44","2017-12-23",0.062710594588453,0.0316793759004814,0.0659796698421822,0.0880753679565791,0.116026890213669,0.0168905808670023
"45","2017-12-24",-0.0526151341392761,-0.111032580002384,-0.0350840551163458,-0.042620289536687,0.0922496414741096,-0.0579624034181345
"46","2017-12-25",0.00723834935238754,0.0750706451458403,0.103271885775485,-0.00938472315663463,0.241091023293124,0.067518056349656
"47","2017-12-26",0.147804903097808,0.0598492408582223,0.0104487593488669,0.0479680393594477,0.376433877387382,0.0290659832886206
"48","2017-12-27",-0.0162300033643182,0.176672355379196,-0.0142071692376772,-0.0500167086673604,0.119340998646646,-0.0333492817382983
"49","2017-12-28",-0.0777851437951826,0.0223200251493241,-0.0338457644924052,-0.0817271932697498,-0.0777273177006035,-0.0156334505137913
"50","2017-12-29",0.00340260808544146,0.547718886279772,0.022480939909868,-0.017716937238501,-0.0551214891309362,0.298252886306386
"51","2017-12-30",-0.116264787416136,-0.0250970829946717,-0.0482156949175601,-0.1081009609213,-0.109744992960625,0.207716243559878
"52","2017-12-31",0.0929726361444647,0.0655621531991366,0.0550373868143352,0.0599781523816099,0.10133515962867,0.125855113000846
"53","2018-01-01",-0.0352632153804698,0.0393206900898473,0.0210219728882408,-0.0131970740227298,-0.0255883218035151,0.0124524972384135
"54","2018-01-02",0.0970110560790531,0.0375863121750877,0.144702365396505,0.116363146001599,0.0502887240169183,0.0740128757426335
"55","2018-01-03",0.0146107953299484,0.251711072594623,0.0885030636819197,-0.0403467160945531,0.0789916460826656,0.379603801238712
"56","2018-01-04",0.0261956578514571,0.0293878024196794,0.018906874842425,-0.016293897595349,-0.0337556680662927,0.0319174554952484
"57","2018-01-05",0.117332926183399,-0.0462737320240378,0.0171246786710604,0.0327339817030696,0.618972887967102,-0.102826445984275
"58","2018-01-06",0.00559396425600278,0.0148456232308092,0.0440605423142322,0.189284011205219,0.525742096371973,0.0276031729992927
"59","2018-01-07",-0.0598733605865236,0.0917397389114956,0.107029014880226,-0.0269958264352707,-0.180274035799963,-0.0181375651073358
"60","2018-01-08",-0.0793501499627317,-0.272839502517904,-0.00402370407048136,-0.113322506236926,-0.0212200924713827,-0.108592789434022
"61","2018-01-09",-0.0378836812422146,-0.144299550934163,0.131655208990622,-0.0341175111333539,-0.0464982558362402,-0.0937250417685389
"62","2018-01-10",0.0258916784655683,-0.060358362911437,-0.0337914077722575,0.0140910145351787,-0.00120607863632716,-0.0265384299097998
"63","2018-01-11",-0.104686343051554,-0.0122131529378405,-0.0803378639759239,-0.0844330849593026,0.209990339719852,-0.132021469611825
"64","2018-01-12",0.0428769497054264,0.0473805618207914,0.102404380759149,0.0326552588350748,0.0605245049352032,0.303736715803908
"65","2018-01-13",0.0271519531791491,-0.010708535015637,0.0967798442838614,0.094306201730509,-0.00635853642219086,-0.0149124018950249
"66","2018-01-14",-0.0409604453289447,-0.079234175179954,-0.0212328834202842,-0.0791610520119269,-0.0630050869471102,-0.0925910845085078
"67","2018-01-15",0.00347079618065638,-0.0991086347981667,-0.0547641336177391,-0.0247240009461737,-0.0583618179455463,-0.0295103095996071
"68","2018-01-16",-0.168548013565092,-0.296702510243152,-0.184400036292029,-0.190927713654208,-0.289950742406004,-0.195346184819423
"69","2018-01-17",-0.0262739124494147,0.107781282860147,-0.0374303098713933,-0.0096372241310424,0.0224087417847811,0.00416445195716486
"70","2018-01-18",0.0255886162705921,0.222177993477961,0.0217205117081587,0.0338898528633516,0.00543539484059918,0.0488648899542521
"71","2018-01-19",0.0115469411920928,-0.0278908667276304,0.00272122102239214,0.000658582098085336,0.046231198005658,-0.0141624598578752
"72","2018-01-20",0.111291052301566,0.0171192938371831,0.111683236147048,0.0935614909112195,0.0836445658139566,0.0876436207336533
"73","2018-01-21",-0.10071171594837,-0.125793414501273,-0.0913907854448524,-0.0976077847006467,-0.131066132190262,-0.133350765360207
"74","2018-01-22",-0.0576459893052287,-0.0164415524187704,-0.0441318888906069,-0.0546841405442641,-0.0748988861482909,-0.0696470595910059
"75","2018-01-23",-0.0057632140207643,-0.0149408774450216,-0.0169756651618158,-0.0122271735084479,0.00606242220275699,-0.0129509972688613
"76","2018-01-24",0.0451768413322895,0.0150179123007772,0.0735640755907032,0.0122604448316257,0.0408752434414021,0.105027794057577
"77","2018-01-25",-0.00880328156046239,-0.0330987731643518,-0.00259732893016251,0.00158346436131507,-0.0293718403075862,0.0245689544332444
"78","2018-01-26",-0.00781569150612504,-0.0723653627793908,-0.000814356577354514,-0.019625948240005,-0.00077106830758078,-0.0221382128487283
"79","2018-01-27",0.0241061813715813,0.00151157918949774,0.0491862921006125,0.0234929789455218,0.00263273365511196,-0.0105055968892269
"80","2018-01-28",0.0302079072180426,0.148050627096816,0.125502516351392,0.0717523902153578,0.0216705651550593,0.0866571665264344
"81","2018-01-29",-0.0415651580313761,-0.0540368676764789,-0.0510830767723928,-0.0629355669425742,-0.0572886663417085,-0.070241658038509
"82","2018-01-30",-0.105352195815241,-0.140040937483478,-0.0940745470170831,-0.0902104980061516,-0.118594539543264,-0.146486543732068
"83","2018-01-31",0.0113592319854992,0.020929946599213,0.0440469912893533,-0.0116472021851497,-0.00939497097958353,-0.0236843243161946
"84","2018-02-01",-0.102783419611228,-0.171938850127754,-0.0728957227415943,-0.128888107558425,-0.146178555406012,-0.188022683727603
"85","2018-02-02",-0.0370523477957632,-0.0807725473491735,-0.116711254398925,-0.0767268405530723,0.0143392490836332,-0.0738441252916959
"86","2018-02-03",0.0389729248365087,0.0443712815783286,0.0526695790191787,0.219753556044018,0.0100898336042534,0.123681932943098
"87","2018-02-04",-0.0978647610421354,-0.11724562601524,-0.134164344701669,-0.076287088923557,-0.132418705024165,-0.135661158154755
"88","2018-02-05",-0.159688073756949,-0.151898423813569,-0.163812106710478,-0.153318648335834,-0.207315833278163,-0.136914287522113
"89","2018-02-06",0.114838097975095,0.122281182829116,0.136357740729557,0.14091593966463,0.236213708216071,0.129461681089651
"90","2018-02-07",-0.0171137728914109,-0.0676178172652253,-0.0454583476323629,-0.0334845836482978,-0.0233856325063188,-0.0792583156864177
"91","2018-02-08",0.0845380782130247,0.11240304187762,0.0802292720886431,0.0814960583743611,0.0618269773601268,0.047399448372287
"92","2018-02-09",0.0570304883132065,0.185237618020448,0.0807745377999678,0.0969049396470447,0.132041184340643,0.0982040697283109
"93","2018-02-10",-0.0131716075603374,0.121865661946213,-0.0265312149087386,-0.0509728280141413,-0.0487633678161157,0.0364400590395351
"94","2018-02-11",-0.0570558871816128,-0.0621812951790351,-0.0531778341496979,-0.0424376219696565,-0.0595356294370012,-0.0889516892025072
"95","2018-02-12",0.0979831508521707,0.0765316284257489,0.0663430127798852,0.0844082728905204,0.0709438696092204,0.0393380732295028
"96","2018-02-13",-0.0367734450623154,-0.0495832600993517,-0.0269929617348412,-0.0124530722721267,-0.0360086972658533,-0.0286249560907069
"97","2018-02-14",0.104243782536897,0.111163021578533,0.0926379618655508,0.337221208260393,0.157322199942582,0.0632014872198738
"98","2018-02-15",0.070752679807224,0.00458996864105377,0.0145253419943663,0.0565572642323202,0.05100667269196,0.0313926653027907
"99","2018-02-16",0.00663951815824171,-0.00769928326038039,0.00772059145552539,0.0208405334974788,0.0247459084630091,-0.0135770260499111
"100","2018-02-17",0.0858714439680146,0.0588297320808764,0.0316719451215484,-0.00286366054842446,0.0435384230824167,0.0398033728733811
"101","2018-02-18",-0.0504738164584309,-0.0701422430247804,-0.0515277657312306,-0.0598304937106835,-0.0844276389518619,-0.0816060664518449
"102","2018-02-19",0.0638279736581868,0.0213840743980152,0.0215862271197313,0.033935065410875,0.0348800269098519,0.0151808266211639
"103","2018-02-20",0.0158927060389547,-0.0480243267331922,-0.0513781298318947,0.0439080176486004,-0.105744106467311,-0.0324237748804512
"104","2018-02-21",-0.06254985590666,-0.0679878104749142,-0.0507051997660698,-0.0837402165654451,-0.0528769217255575,-0.0378532072791785
"105","2018-02-22",-0.0641136314760504,-0.0724864337840633,-0.0436791804079981,-0.0845738759286561,-0.050823011707969,-0.0729061768571594
"106","2018-02-23",0.0295951633183409,0.0605943163429563,0.0631658641337649,0.0716868078710899,0.0885082372813208,0.0218633738912188
"107","2018-02-24",-0.0473764272285663,-0.0445039570308003,-0.0273944823270644,0.000539828658877584,-0.0567678245500722,-0.0645662084586021
"108","2018-02-25",-0.0151165577406986,-0.0114364806444245,0.00510994202762705,0.0527786438785607,0.0223902882439229,0.0652297765089824
"109","2018-02-26",0.0726321058048742,0.014172956278147,0.0290065269800466,0.00220886715839352,0.059456914813943,-0.0165623646568788
"110","2018-02-27",0.0346204102799368,-0.00998475219441952,0.0102954774499564,-0.019745507741272,0.0765053038075927,-0.00827286565090812
"111","2018-02-28",-0.0305529974962915,-0.0450984635360311,-0.0262631889077353,-0.0632689673695122,-0.0207975684574903,-0.0684129273759001
"112","2018-03-01",0.0531933936853966,0.0262706683632126,0.0198796274282251,0.0337859280162462,0.00684984001072975,-0.0261820136220693
"113","2018-03-02",0.0123642033604237,-0.0196079698647166,-0.017595717483205,0.013377830750894,-0.027108290436454,-0.0357855037993147
"114","2018-03-03",0.0363778854972081,-0.00257102172842971,0.000434087280174689,-0.00899995765821726,-0.00067482982552225,0.0122724051460967
"115","2018-03-04",0.00199303842670906,0.10766200633617,0.0110274470117633,0.0149826527588703,0.0127423443173256,0.0123895175459265
"116","2018-03-05",0.0052725012648358,-0.0459176164051157,-0.0149928327647055,-0.0122731773726383,-0.022960736753607,-0.0105223962471783
"117","2018-03-06",-0.0685542954358817,-0.0380260754997039,-0.0430288386527033,-0.0690138737680046,-0.0718184066069927,-0.0412099911968872
"118","2018-03-07",-0.0755415215784251,-0.055994937625083,-0.078486954374689,-0.0547402765473246,-0.037242737399807,-0.133432857788665
"119","2018-03-08",-0.0572531755915373,-0.0520574832703942,-0.064071466749415,-0.0501939999086843,-0.0801825812849755,-0.103275221306934
"120","2018-03-09",-0.00611600865045858,0.0289444782813491,0.0345162443781544,0.060375822918959,0.000316469404748609,0.00209251250321318
"121","2018-03-10",-0.0505003790981119,-0.0625281696853586,-0.057655477555044,-0.0504146224269887,-0.0771568145101629,-0.0555068022159517
"122","2018-03-11",0.0803778347620121,0.0433013191870224,0.0530637703330132,0.0630950212425174,0.0783037830143671,0.0649202136530187
"123","2018-03-12",-0.0389940701919069,-0.0361848200384541,-0.0324992781496533,-0.0566934735675456,-0.028179314780027,0.00100224610511046
"124","2018-03-13",-0.00111573861823178,-0.0141527099499654,-0.0128659177389906,-0.0137571736175087,0.258223694439918,-0.00311100383511675
"125","2018-03-14",-0.100604151055887,-0.11119130922578,-0.110788963256339,-0.0835182223836139,-0.114282465991775,-0.10520746460054
"126","2018-03-15",0.00375471547889594,-0.00660063655610044,-0.00486251617262778,0.0209495908895612,0.0156118675642161,-0.0694170232809852
"127","2018-03-16",0.00451630980528051,-0.0114862413214987,-0.0157662958981771,0.00592183061263429,0.00134519094238073,-0.0367833546031695
"128","2018-03-17",-0.0505459408352329,-0.0745785334996953,-0.0812527593381641,-0.0754367073213061,-0.0135633475720311,-0.134812553807623
"129","2018-03-18",0.0387526158706533,0.0327989389454673,-0.025570816193391,0.00722375803818109,-0.00399321742729541,0.00899439788579937
"130","2018-03-19",0.0494876647000067,0.137076734615811,0.0335695405578669,0.0458740135949605,0.00456777090768945,0.265716755787519
"131","2018-03-20",0.0327691799791732,-0.0524269770918994,0.000806455939755146,0.04762881865223,0.0187028647553471,0.0369292884319599
"132","2018-03-21",0.00177378130898997,-0.0227441787074816,0.00817877165728054,0.00139204581652286,0.0896273631607269,0.0402152751687022
"133","2018-03-22",-0.0224889957376748,-0.0445763366702034,-0.0392179352361796,-0.0318245565645533,0.00844520136245253,-0.0455370586662539
"134","2018-03-23",0.0173169403947686,-0.0295272828230551,-0.000153801534923392,0.0254167119375954,0.166029226230094,-0.0698935035703578
"135","2018-03-24",-0.0238185865175791,-0.0029680926156842,-0.0244246265159901,-0.0488643640732138,0.115142788985823,-0.000306458345441962
"136","2018-03-25",-0.019882032283102,0.000951244805189821,-0.00408791691670685,0.00283781351061774,-0.0233782307416095,-0.0242916263656112
"137","2018-03-26",-0.0337084850122749,-0.0660751703992211,-0.0654908453793074,-0.0678581682116889,-0.0564573538500049,-0.0909997020665745
"138","2018-03-27",-0.0458450476374138,-0.0359421682405753,-0.0813040342694359,-0.0900810652024008,-0.0458570315220456,-0.0767553007639774
"139","2018-03-28",0.0155035516728321,0.000147079944005757,-0.00852448041299003,-0.0296954079211966,0.0114786719150526,0.0331254921704556
"140","2018-03-29",-0.0991617034656236,-0.115035934131716,-0.135141931574498,-0.129551289800206,-0.124076492216762,-0.0823201589423833
"141","2018-03-30",-0.038402412536323,-0.00380441476331883,0.0224811442716881,0.0341736409092019,0.0151332372181521,0.00222627687531474
"142","2018-03-31",0.012046952154418,0.00547133339220696,0.00459149881667442,-0.0167877873151319,0.0681616169423402,0.0591675780692755
"143","2018-04-01",-0.0185415146972087,-0.0532289261505251,-0.0425014716791443,-0.0118775200137639,0.000931629265821909,-0.0330363842764512
"144","2018-04-02",0.0350031816143033,0.0321740080522634,0.0179606621843205,0.035444619951051,0.140472791021308,0.0372559163748274
"145","2018-04-03",0.0525579587578422,0.114554373182501,0.0788458768096023,0.127101746768813,0.058633831720903,0.102708060235956
"146","2018-04-04",-0.0807753681297922,-0.101090595006845,-0.087192650306042,-0.119416954566692,-0.0875927159505115,-0.0991087116621339
"147","2018-04-05",-0.00618188197628966,-0.0116220887465091,0.00706620804236624,0.00607196890335504,0.0215907599422496,-0.0424701974819125
"148","2018-04-06",-0.0257140360996205,-0.0390680938521705,-0.0337836902161573,-0.0501632501237271,-0.0156741825656838,-0.028953064709125
"149","2018-04-07",0.0414039749872066,0.024003475844351,0.0405876307105322,0.0274402635980757,0.0160950858187039,0.0300655585631115
"150","2018-04-08",0.0162680819578129,0.0256852789797219,0.0394327774157281,0.0121365557864002,-0.0271441990414028,0.0524550721131227
"151","2018-04-09",-0.0359919298699457,-0.0170724103613524,-0.00494870269706171,-0.0227838638710279,-0.0205733808674985,-0.022305378706122
"152","2018-04-10",0.00945685120941708,0.000154517083286843,0.0394378533911519,-0.00632227161183174,0.0141469292147991,0.0211683408880123
"153","2018-04-11",0.0195412951694958,0.0967107175599831,0.0393416365931156,0.0352520063362594,0.016176201791263,0.0619263561181218
"154","2018-04-12",0.132159573506969,0.165393897380196,0.144936590550403,0.0933630369174323,0.0589981113409479,0.278288732691277
"155","2018-04-13",0.000850519504388858,0.014871082821593,-0.000417950618472607,-0.0307806145632327,0.0451109824358231,-0.0551328021561209
"156","2018-04-14",0.0114337298372733,-0.00925108958496257,0.0177438425647816,0.00749878767327061,-0.021600378228237,0.0016007420262103
"157","2018-04-15",0.0429326075792575,0.0796445338698859,0.0602699005356362,0.0455365975069013,-0.0140134698438587,0.10224890840565
"158","2018-04-16",-0.0324693056726114,-0.0281846765142835,-0.0386589141941694,-0.0280964145268116,-0.0649983153122797,0.159248385202584
"159","2018-04-17",-0.019430015066449,-0.00959449537688251,-0.0161460224779993,0.0357890423460219,-0.0360851760851763,-0.0503495086617364
"160","2018-04-18",0.0330710081964489,0.079154190762224,0.0435379791318733,0.0531791670609276,0.0430183356840621,0.0681795801808602
"161","2018-04-19",0.0160336781949999,0.117139584614603,0.0821281999391599,0.0450224595536672,0.00626440854696675,0.0461586918695096
"162","2018-04-20",0.0664938417532446,0.167289160277584,0.0842225204874862,0.0631373876321792,0.0180204977089844,0.106069952048407
"163","2018-04-21",0.00562411888554482,-0.0555586203912534,-0.0167657883937383,-0.042452901063035,0.063871747566639,-0.0354094812562448
"164","2018-04-22",-0.0104681331833884,-0.00355971746746953,0.0271970605242178,-0.0145030947465418,-0.0375605453566943,-0.017361828068002
"165","2018-04-23",0.0145890947040912,0.00765751527307645,0.0332679212347131,0.0373226656312065,0.0582017567704005,0.0102894566340379
"166","2018-04-24",0.0858392596298678,0.0663018717696886,0.102109178854869,0.0888593062085181,0.120415697269051,0.0845902389478392
"167","2018-04-25",-0.0878329225058004,-0.143535223758292,-0.130962301323651,-0.126775669342964,-0.129379012183938,-0.131749101078706
"168","2018-04-26",0.0492632069756072,0.064709651551885,0.0770097036278627,0.0615829384884121,0.102528797899315,0.0833449903185668
"169","2018-04-27",-0.0317254378246375,-0.0451998676699351,-0.0238032955197212,-0.0505859743323032,-0.0221447289403287,-0.0197285037122614
"170","2018-04-28",0.0402168310894322,0.0613342179791987,0.056637072075983,0.0438025156355335,0.0607853947561257,0.240511769946168
"171","2018-04-29",0.0075519876448491,0.01038893082227,0.00761031093558162,0.00876577163005687,-0.00946704297998047,0.020071310014139
"172","2018-04-30",-0.0189541092677395,-0.0399185130697612,-0.027518498148231,-0.0335478653438669,-0.0494215007770886,-0.0595496045822981
"173","2018-05-01",-0.0131529012412483,0.00413992443355005,0.00550654244276672,7.40990162080291e-05,-0.0103269261673687,0.0447835534402508
"174","2018-05-02",0.0128204880792975,0.0210207426370355,0.0200946411103577,0.0208029527933524,0.0172899472617778,0.0382694950835394
"175","2018-05-03",0.0549961925059663,0.0295334387156703,0.134459985749786,0.0651946156790177,0.0168919856758183,-0.00727941571344171
"176","2018-05-04",-0.00442335834494523,0.0124097478026288,0.00780071499067847,0.0453922915415059,-0.0220506940747717,-0.0257689155525022
"177","2018-05-05",0.0162245668170895,0.0107890851668786,0.0388175146217493,0.0531672827393161,0.00273561533898614,0.0170913593683193
"178","2018-05-06",-0.0206276611671138,-0.037210129675849,-0.0291734317819281,-0.0335391716720908,-0.0296547356406633,-0.0445408338747276
"179","2018-05-07",-0.0291865232517891,-0.0445053154377203,-0.0487005724598231,-0.0402852437668468,-0.0172206044783613,-0.0424117410098253
"180","2018-05-08",-0.0147433382072504,-0.0224238297177295,-0.00115158848072983,-0.031914276917185,-0.0126619230067506,-0.0203594529441249
"181","2018-05-09",0.00978463813451791,-0.0146528741845523,-0.00077301666035523,-0.0160509904070121,0.0836129795254639,-0.0144935922424714
"182","2018-05-10",-0.0301591248007702,-0.0546180192333826,-0.0332299294838746,-0.0457546102975536,-0.057420771885786,-0.0819053564199473
"183","2018-05-11",-0.0666136846724011,-0.0966571138047867,-0.065574712857197,-0.0850876348326677,-0.0596668210501939,-0.124413896172527
"184","2018-05-12",0.00751045280425067,0.0172086056167768,0.00950869354211048,0.0347513427291628,-0.00384795942711591,0.0415374028839759
"185","2018-05-13",0.0257558641047755,0.0703466884827086,0.0691613411863237,0.0190721368722704,0.0135044306584571,0.0552094252432345
"186","2018-05-14",-0.00081962859070106,-0.00650353738796483,-0.00401769213805592,0.0216201072347657,-0.0189043121650774,-0.0435692049389624
"187","2018-05-15",-0.0236796062629128,-0.057106376316308,-0.0296736271948768,-0.0530349170344409,-0.0235340735158149,-0.0485638216169166
"188","2018-05-16",-0.0166326071157826,0.0221775925151877,-0.00256885113360239,-0.00437517856823089,-0.024451375737997,-0.0145297995425804
"189","2018-05-17",-0.0328015088658131,-0.065498171776031,-0.0486429624265831,-0.0466367705920681,0.0166795807675053,-0.0495797172111166
"190","2018-05-18",0.0193530656566752,0.0194572237790531,0.032275026619734,0.0247340357126085,0.214231849177698,0.00771554271455788
"191","2018-05-19",-0.000459344674068718,-0.00526390060767834,0.00311510337838583,-0.00541684707205115,-0.0587827213023773,-0.00925699670934754
"192","2018-05-20",0.0322619758591103,0.0347724958734352,0.0270469171688792,0.0323528729938656,-0.00897814779196515,0.0528834098597859
"193","2018-05-21",-0.0110721247467183,-0.0266435699556153,-0.0225716148884552,-0.0371443762565589,0.0428182861352335,-0.0284848674141861
"194","2018-05-22",-0.0448047139283569,-0.0528472520749369,-0.0736260559656172,-0.0433651864923867,-0.0541219782235114,-0.0981835717730268
"195","2018-05-23",-0.06018070302083,-0.0712133674738641,-0.0990457655555517,-0.0727563210216482,-0.0933036515744496,-0.0959636020106235
"196","2018-05-24",0.00390589094308114,0.0540415681277666,0.0311351085360789,0.0276496967417983,0.02962886695918,0.0301469392181315
"197","2018-05-25",-0.0141287604356845,-0.0332216766851742,-0.0249619793357597,-0.0258618419405923,0.000592294023983975,-0.0398776969122777
"198","2018-05-26",-0.0166120221980008,0.00279377611493281,0.000930609086271739,-0.00975369627305556,-0.0191343788437883,-0.0203732775161347
"199","2018-05-27",0.0016776146696631,-0.00787814097416717,-0.0248808034982575,-0.00240962317272164,-0.0120149540328079,-0.0153128449841529
"200","2018-05-28",-0.0315177850584912,-0.0914356592819977,-0.0988915323245826,-0.0541900905363946,-0.0564422726046742,-0.0969946837365738
"201","2018-05-29",0.0471692924124594,0.0886150436629436,0.0956367151671513,0.0714170594455097,0.0569516491092372,0.162527248073325
"202","2018-05-30",-0.00884162323629334,0.00761092473733505,-0.0102548568416735,-0.0170196372188242,-6.36349896990795e-05,0.0391407057433928
"203","2018-05-31",0.0118341544697533,0.0112327650098956,0.0322646797277537,0.00460296268970328,0.128813370562171,0.0666420388078222
"204","2018-06-01",0.00630894061545151,0.017534466604203,0.00415135579287096,0.0155919512066658,0.0035658412143591,-0.0120196790608044
"205","2018-06-02",0.0135252500994605,0.0322235483601876,0.0202828969430078,0.0282866861669793,0.030819897758553,0.0235273497013577
"206","2018-06-03",0.0100477929522245,0.0431330435417772,0.0448135151296192,0.0177848866470265,-0.007745389892164,0.00180906464332442
"207","2018-06-04",-0.026654549399307,-0.0145708092162603,-0.0409878800133027,-0.044597609561753,-0.0209323081147879,-0.0619844491001691
"208","2018-06-05",0.0158746455288199,0.0235703216540046,0.0275183932355387,0.0149954212988832,0.093835678874701,0.0301618600826121
"209","2018-06-06",0.00264878835853066,-0.00327614602335258,-0.00357614532523087,-0.00425630863366155,0.105658523138859,-0.0215270312563786
"210","2018-06-07",0.00316962600678239,0.00493629936114126,-0.00319047003020667,0.00200526478140706,-0.0570748837266203,-0.0213331108237028
"211","2018-06-08",-0.00694434015803413,-0.00558154212773976,-0.00679126603596036,-0.0110520231815585,0.000657931144738777,-0.0272879276616504
"212","2018-06-09",-0.0121889728614516,-0.0216329078821906,-0.00584785950544731,-0.0195113670430699,-0.0190858926618246,-0.0159088031632565
